github_repo,production_path,estratos,n_amostras,cs_blob,cs_blob_any,cs_blob_any_major,cs_blob_maioria,cs_blob_sev_media,cs_blob_unanime,cs_blob_sev_max,cs_blob_n_reviews,cs_data_class,cs_data_class_any,cs_data_class_any_major,cs_data_class_maioria,cs_data_class_sev_media,cs_data_class_unanime,cs_data_class_sev_max,cs_data_class_n_reviews,cs_feature_envy,cs_feature_envy_any,cs_feature_envy_any_major,cs_feature_envy_maioria,cs_feature_envy_sev_media,cs_feature_envy_unanime,cs_feature_envy_sev_max,cs_feature_envy_n_reviews,cs_long_method,cs_long_method_any,cs_long_method_any_major,cs_long_method_maioria,cs_long_method_sev_media,cs_long_method_unanime,cs_long_method_sev_max,cs_long_method_n_reviews,n_testes,n_testes_nome_divergente,test_paths,loc_teste,n_metodos_teste,ts_assertion_roulette,ts_conditional_test_logic,ts_dependent_test,ts_duplicate_assert,ts_eager_test,ts_exception_catching_throwing,ts_general_fixture,ts_lazy_test,ts_magic_number_test,ts_mystery_guest,ts_redundant_assertion,ts_resource_optimism,ts_verbose_test,ts_n_distintos,ts_n_total
test-smells-spring-boot,/spring-boot-project/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/health/CompositeReactiveHealthIndicator.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/spring-boot-project/spring-boot-actuator/src/test/java/org/springframework/boot/actuate/health/CompositeReactiveHealthIndicatorTests.java,127,8,9,1,0,0,3,0,0,6,0,0,0,0,0,4,19
test-smells-spring-boot,/spring-boot-project/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/trace/http/HttpExchangeTracer.java,disputado,1,0.3333,1,0,0,0.3333,0,1,6,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/spring-boot-project/spring-boot-actuator/src/test/java/org/springframework/boot/actuate/trace/http/HttpExchangeTracerTests.java,365,35,4,0,0,0,28,0,0,10,0,0,0,0,0,3,42
test-smells-spring-boot,/spring-boot-project/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/AutoConfigurationSorter.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/spring-boot-project/spring-boot-autoconfigure/src/test/java/org/springframework/boot/autoconfigure/AutoConfigurationSorterTests.java,301,46,0,0,0,0,4,0,0,32,0,0,0,0,0,2,36
test-smells-spring-boot,/spring-boot-project/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/amqp/RabbitAutoConfiguration.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/spring-boot-project/spring-boot-autoconfigure/src/test/java/org/springframework/boot/autoconfigure/amqp/RabbitAutoConfigurationTests.java,947,59,46,0,0,9,0,0,0,0,0,0,0,0,1,3,56
test-smells-spring-boot,/spring-boot-project/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/validation/ValidatorAdapter.java,negativo_confiavel,1,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,1,0,/spring-boot-project/spring-boot-autoconfigure/src/test/java/org/springframework/boot/autoconfigure/validation/ValidatorAdapterTests.java,152,10,1,0,0,0,3,0,0,15,0,0,0,0,0,3,19
test-smells-spring-boot,/spring-boot-project/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/web/ServerProperties.java,positivo_confiavel,1,,,,,,,,,1.3333,1,1,1,1.3333,0,2,6,,,,,,,,,,,,,,,,,1,0,/spring-boot-project/spring-boot-autoconfigure/src/test/java/org/springframework/boot/autoconfigure/web/ServerPropertiesTests.java,392,37,14,1,0,0,25,1,0,14,0,0,0,0,1,6,56
test-smells-spring-boot,/spring-boot-project/spring-boot-cli/src/main/java/org/springframework/boot/cli/command/init/ServiceCapabilitiesReportGenerator.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,0,/spring-boot-project/spring-boot-cli/src/test/java/org/springframework/boot/cli/command/init/ServiceCapabilitiesReportGeneratorTests.java,64,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test-smells-spring-boot,/spring-boot-project/spring-boot-cli/src/main/java/org/springframework/boot/cli/compiler/grape/AetherGrapeEngine.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/spring-boot-project/spring-boot-cli/src/test/java/org/springframework/boot/cli/compiler/grape/AetherGrapeEngineTests.java,259,23,6,0,0,0,1,0,0,1,0,0,0,0,0,3,8
test-smells-spring-boot,/spring-boot-project/spring-boot-devtools/src/main/java/org/springframework/boot/devtools/remote/client/RemoteClientConfiguration.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/spring-boot-project/spring-boot-devtools/src/test/java/org/springframework/boot/devtools/remote/client/RemoteClientConfigurationTests.java,196,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test-smells-spring-boot,/spring-boot-project/spring-boot-tools/spring-boot-autoconfigure-processor/src/main/java/org/springframework/boot/autoconfigureprocessor/AutoConfigureAnnotationProcessor.java,negativo_confiavel,1,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,1,0,/spring-boot-project/spring-boot-tools/spring-boot-autoconfigure-processor/src/test/java/org/springframework/boot/autoconfigureprocessor/AutoConfigureAnnotationProcessorTests.java,137,8,11,2,0,3,0,0,0,0,0,0,0,0,0,3,16
test-smells-spring-boot,/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/ImageBanner.java,negativo_confiavel,1,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,1,0,/spring-boot-project/spring-boot/src/test/java/org/springframework/boot/ImageBannerTests.java,199,22,2,4,0,0,0,0,0,1,0,0,0,0,0,3,7
test-smells-spring-boot,/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/logging/LoggingApplicationListener.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/spring-boot-project/spring-boot/src/test/java/org/springframework/boot/context/logging/LoggingApplicationListenerTests.java,806,63,24,0,0,13,2,0,0,8,1,5,0,6,0,7,59
test-smells-spring-boot,/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/bind/BindConverter.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/spring-boot-project/spring-boot/src/test/java/org/springframework/boot/context/properties/bind/BindConverterTests.java,312,30,2,0,0,0,0,0,0,14,0,1,0,1,0,4,18
test-smells-spring-boot,/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/bind/JavaBeanBinder.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,0,/spring-boot-project/spring-boot/src/test/java/org/springframework/boot/context/properties/bind/JavaBeanBinderTests.java,917,65,26,0,0,0,1,0,0,27,0,0,0,0,0,3,54
test-smells-spring-boot,/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/convert/DelimitedStringToCollectionConverter.java,disputado,1,,,,,,,,,0.2857,1,0,0,0.2857,0,1,7,,,,,,,,,,,,,,,,,1,0,/spring-boot-project/spring-boot/src/test/java/org/springframework/boot/convert/DelimitedStringToCollectionConverterTests.java,180,16,0,2,0,0,4,0,0,12,0,0,0,0,0,3,18
test-smells-spring-boot,/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/embedded/jetty/JettyReactiveWebServerFactory.java,disputado,1,,,,,,,,,,,,,,,,,0.5,1,1,0,0.5,0,2,6,,,,,,,,,1,0,/spring-boot-project/spring-boot/src/test/java/org/springframework/boot/web/embedded/jetty/JettyReactiveWebServerFactoryTests.java,119,7,2,1,0,0,3,0,0,3,0,0,0,0,0,4,9
test-smells-spring-data-gemfire,/src/main/java/org/springframework/data/gemfire/CacheFactoryBean.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,0,/src/test/java/org/springframework/data/gemfire/CacheFactoryBeanTest.java,829,35,57,0,10,0,26,4,0,40,11,0,0,0,2,7,150
test-smells-spring-data-gemfire,/src/main/java/org/springframework/data/gemfire/eviction/EvictionActionType.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/src/test/java/org/springframework/data/gemfire/eviction/EvictionActionTypeTest.java,96,8,16,0,0,0,0,0,0,3,0,0,0,0,0,2,19
test-smells-spring-data-graph,/spring-data-neo4j-rest/src/main/java/org/springframework/data/neo4j/rest/RestTraversal.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,0,/spring-data-neo4j-rest/src/test/java/org/springframework/data/neo4j/rest/integration/RestTraversalTest.java,63,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test-smells-spring-data-neo4j,/spring-data-neo4j/src/main/java/org/springframework/data/neo4j/mapping/Neo4jPersistentProperty.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/spring-data-neo4j/src/test/java/org/springframework/data/neo4j/mapping/Neo4jPersistentPropertyTests.java,49,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
test-smells-spring-data-redis,/src/main/java/org/springframework/data/redis/connection/DefaultStringRedisConnection.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/src/test/java/org/springframework/data/redis/connection/DefaultStringRedisConnectionTests.java,2177,297,0,0,0,0,9,0,0,101,0,0,0,0,0,2,110
test-smells-spring-framework,/spring-beans/src/main/java/org/springframework/beans/BeanUtils.java,negativo_confiavel|positivo_confiavel,2,,,,,,,,,,,,,,,,,,,,,,,,,1.1667,1,1,1,1.1667,0,3,8,1,0,/spring-beans/src/test/java/org/springframework/beans/BeanUtilsTests.java,510,33,6,4,0,0,1,0,0,40,8,0,0,0,0,5,59
test-smells-spring-framework,/spring-context/src/main/java/org/springframework/validation/DataBinder.java,positivo_confiavel,1,1.3333,1,1,1,1.3333,1,2,6,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/spring-context/src/test/java/org/springframework/validation/DataBinderTests.java,2357,88,378,0,0,10,73,18,0,170,85,0,0,0,13,7,747
test-smells-spring-framework,/spring-core/src/main/java/org/springframework/core/ResolvableType.java,disputado,1,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1,0,0,0.5,0,1,4,1,0,/spring-core/src/test/java/org/springframework/core/ResolvableTypeTests.java,1653,175,161,3,121,3,122,0,0,1116,23,0,1,0,2,9,1552
test-smells-spring-framework,/spring-core/src/main/java/org/springframework/core/annotation/MergedAnnotationPredicates.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/spring-core/src/test/java/org/springframework/core/annotation/MergedAnnotationPredicatesTests.java,161,17,0,0,0,0,0,0,0,9,0,0,0,0,0,1,9
test-smells-spring-framework,/spring-core/src/main/java/org/springframework/core/style/ToStringCreator.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/spring-core/src/test/java/org/springframework/core/style/ToStringCreatorTests.java,139,11,0,0,0,0,6,0,3,6,0,0,0,0,0,3,15
test-smells-spring-framework,/spring-orm/src/main/java/org/springframework/orm/jpa/SharedEntityManagerCreator.java,positivo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,1.3333,1,1,1,1.3333,0,3,6,1,0,/spring-orm/src/test/java/org/springframework/orm/jpa/SharedEntityManagerCreatorTests.java,233,13,2,0,0,0,0,2,0,1,2,0,0,0,2,5,9
test-smells-spring-framework,/spring-web/src/main/java/org/springframework/http/codec/multipart/SynchronossPartHttpMessageReader.java,negativo_confiavel,1,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,1,0,/spring-web/src/test/java/org/springframework/http/codec/multipart/SynchronossPartHttpMessageReaderTests.java,155,7,18,0,2,0,2,0,0,2,3,1,0,0,0,6,28
test-smells-spring-framework,/spring-web/src/main/java/org/springframework/http/server/reactive/ServletServerHttpRequest.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/spring-web/src/test/java/org/springframework/http/server/ServletServerHttpRequestTests.java,174,13,0,0,5,0,0,0,0,3,2,0,0,0,0,3,10
test-smells-spring-framework,/spring-web/src/main/java/org/springframework/web/context/support/AnnotationConfigWebApplicationContext.java,disputado,1,,,,,,,,,0.3333,1,1,0,0.3333,0,2,6,,,,,,,,,,,,,,,,,1,0,/spring-web/src/test/java/org/springframework/web/context/support/AnnotationConfigWebApplicationContextTests.java,148,10,4,0,4,0,0,0,0,3,0,0,0,0,0,3,11
test-smells-spring-framework,/spring-webflux/src/main/java/org/springframework/web/reactive/function/server/RequestPredicates.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,2,0,/spring-webflux/src/test/java/org/springframework/web/reactive/function/server/RequestPredicatesTests.java|/spring-webmvc/src/test/java/org/springframework/web/servlet/function/RequestPredicatesTests.java,430,24,38,0,23,10,22,0,0,7,0,0,0,0,2,12,102
test-smells-spring-framework,/spring-webmvc/src/main/java/org/springframework/web/servlet/mvc/method/annotation/ServletCookieValueMethodArgumentResolver.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/spring-webmvc/src/test/java/org/springframework/web/servlet/mvc/method/annotation/ServletCookieValueMethodArgumentResolverTests.java,87,9,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2
test-smells-spring-framework,/spring-webmvc/src/main/java/org/springframework/web/servlet/resource/ResourceTransformerSupport.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,2,0,/spring-webflux/src/test/java/org/springframework/web/reactive/resource/ResourceTransformerSupportTests.java|/spring-webmvc/src/test/java/org/springframework/web/servlet/resource/ResourceTransformerSupportTests.java,257,22,3,0,8,1,0,0,0,4,0,0,0,0,0,7,16
test-smells-spring-framework,/spring-webmvc/src/main/java/org/springframework/web/servlet/tags/Param.java,positivo_confiavel,1,,,,,,,,,0.6667,1,0,1,0.6667,0,1,3,,,,,,,,,,,,,,,,,1,0,/spring-webmvc/src/test/java/org/springframework/web/servlet/tags/ParamTests.java,50,4,1,0,0,0,3,0,0,2,0,0,0,0,0,3,6
test-smells-spring-framework,/spring-websocket/src/main/java/org/springframework/web/socket/messaging/WebSocketAnnotationMethodMessageHandler.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,0,/spring-websocket/src/test/java/org/springframework/web/socket/messaging/WebSocketAnnotationMethodMessageHandlerTests.java,115,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test-smells-spring-hadoop,/spring-hadoop-sqoop2/src/main/java/org/springframework/data/hadoop/batch/sqoop2/Sqoop2Tasklet.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/spring-hadoop-build-tests/src/test/java/org/springframework/data/hadoop/batch/sqoop2/Sqoop2TaskletTests.java,75,2,5,2,0,0,0,0,0,0,2,0,0,0,0,3,9
test-smells-spring-ide,/plugins/org.springframework.ide.eclipse.beans.core/src/org/springframework/ide/eclipse/beans/core/internal/model/BeansModelUtils.java,negativo_confiavel,2,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/plugins/org.springframework.ide.eclipse.beans.core.tests/src/org/springframework/ide/eclipse/beans/core/model/tests/BeansModelUtilsTest.java,300,24,33,0,0,0,4,0,4,3,15,0,0,0,0,5,59
test-smells-spring-integration-aws,/src/main/java/org/springframework/integration/aws/outbound/SqsMessageHandler.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/src/test/java/org/springframework/integration/aws/outbound/SqsMessageHandlerTests.java,203,8,9,0,0,2,1,1,0,2,0,0,0,0,1,6,16
test-smells-spring-ldap,/core/src/main/java/org/springframework/ldap/core/LdapTemplate.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/core/src/test/java/org/springframework/ldap/core/LdapTemplateTest.java,1890,109,45,0,0,23,28,22,16,38,22,0,0,0,1,8,195
test-smells-spring-loaded,/springloaded/src/main/java/org/springsource/loaded/SystemClassReflectionRewriter.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/springloaded/src/test/java/org/springsource/loaded/test/SystemClassReflectionRewriterTests.java,851,32,128,0,0,5,13,0,0,2,72,0,0,0,13,6,233
test-smells-spring-mvc-showcase,/src/main/java/org/springframework/samples/mvc/async/DeferredResultController.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,0,/src/test/java/org/springframework/samples/mvc/async/DeferredResultControllerTests.java,74,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test-smells-spring-retry,/src/main/java/org/springframework/retry/backoff/ExponentialRandomBackOffPolicy.java,negativo_confiavel,1,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,1,0,/src/test/java/org/springframework/retry/backoff/ExponentialRandomBackOffPolicyTests.java,91,6,0,1,0,0,0,0,0,0,1,0,0,0,0,2,2
test-smells-spring-roo,/runtime/metadata/src/main/java/org/springframework/roo/metadata/DefaultMetadataService.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,0,/runtime/metadata/src/test/java/org/springframework/roo/metadata/DefaultMetadataServiceTest.java,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test-smells-spring-roo,/runtime/project/src/main/java/org/springframework/roo/project/MavenPathResolvingStrategy.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/runtime/project/src/test/java/org/springframework/roo/project/MavenPathResolvingStrategyTest.java,150,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
test-smells-spring-security,/core/src/main/java/org/springframework/security/access/intercept/aopalliance/MethodSecurityInterceptor.java,disputado,1,,,,,,,,,0.3333,1,1,0,0.3333,0,2,6,,,,,,,,,,,,,,,,,1,0,/core/src/test/java/org/springframework/security/access/intercept/aopalliance/MethodSecurityInterceptorTests.java,349,35,8,0,0,0,1,3,6,1,0,0,0,0,0,5,19
test-smells-spring-security,/core/src/main/java/org/springframework/security/access/vote/AffirmativeBased.java,disputado,1,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1,0,0,0.5,0,1,4,1,0,/core/src/test/java/org/springframework/security/access/vote/AffirmativeBasedTests.java,116,13,0,0,0,0,6,0,2,2,0,0,0,0,0,3,10
test-smells-spring-security,/oauth2/oauth2-jose/src/main/java/org/springframework/security/oauth2/jwt/JwtIssuerValidator.java,negativo_confiavel,1,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,1,0,/oauth2/oauth2-jose/src/test/java/org/springframework/security/oauth2/jwt/JwtIssuerValidatorTests.java,111,12,0,0,0,0,1,0,0,2,0,0,0,0,0,2,3
test-smells-spring-security,/web/src/main/java/org/springframework/security/web/PortMapperImpl.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/web/src/test/java/org/springframework/security/web/PortMapperImplTests.java,115,7,4,0,0,0,7,3,0,4,4,0,0,0,0,5,22
test-smells-spring-social,/spring-social-core/src/main/java/org/springframework/social/oauth2/AbstractOAuth2ApiBinding.java,disputado,1,0.5,1,0,0,0.5,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/spring-social-core/src/test/java/org/springframework/social/oauth2/AbstractOAuth2ApiBindingTest.java,193,7,4,0,0,0,2,0,0,12,0,0,0,0,0,3,18
test-smells-spring-statemachine,/spring-statemachine-samples/persist/src/main/java/demo/persist/Persist.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/spring-statemachine-samples/persist/src/test/java/demo/persist/PersistTests.java,127,9,5,0,0,0,2,0,0,4,4,0,0,0,0,4,15
test-smells-spring-ws,/spring-ws-core/src/main/java/org/springframework/ws/server/endpoint/adapter/MarshallingMethodEndpointAdapter.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/spring-ws-core/src/test/java/org/springframework/ws/server/endpoint/adapter/MarshallingMethodEndpointAdapterTest.java,194,20,0,0,0,0,0,0,1,2,0,0,0,0,0,2,3
test-smells-spring-xd,/spring-xd-dirt/src/main/java/org/springframework/xd/dirt/integration/bus/rabbit/RabbitBusCleaner.java,disputado,1,0.625,1,1,0,0.625,0,3,8,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/spring-xd-dirt/src/test/java/org/springframework/xd/dirt/integration/bus/rabbit/RabbitBusCleanerTests.java,273,6,19,5,0,5,0,0,0,2,18,0,0,0,2,6,51
test-smells-sqoop,/src/java/org/apache/sqoop/manager/SqlManager.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/src/test/org/apache/sqoop/manager/TestSqlManager.java,299,25,1,6,0,0,3,3,2,7,3,0,0,0,1,8,26
test-smells-stanbol,/commons/jobs/api/src/main/java/org/apache/stanbol/commons/jobs/impl/JobManagerImpl.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/commons/jobs/api/src/test/java/org/apache/stanbol/reasoners/jobs/TestJobManagerImpl.java,222,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test-smells-storm,/storm-client/src/jvm/org/apache/storm/generated/Nimbus.java,disputado,2,0.7,1,1,0,0.7,0,3,18,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/storm-server/src/test/java/org/apache/storm/daemon/nimbus/NimbusTest.java,85,2,2,0,0,0,0,2,0,1,1,0,0,0,0,4,6
test-smells-storm,/storm-client/src/jvm/org/apache/storm/streams/WindowedProcessorBolt.java,negativo_confiavel,1,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,1,0,/storm-client/test/jvm/org/apache/storm/streams/WindowedProcessorBoltTest.java,104,13,3,0,0,0,0,0,2,0,4,0,0,0,0,3,9
test-smells-storm,/storm-client/src/jvm/org/apache/storm/topology/StatefulWindowedBoltExecutor.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/storm-client/test/jvm/org/apache/storm/topology/StatefulWindowedBoltExecutorTest.java,125,12,0,2,0,0,2,0,1,4,0,0,0,0,0,4,9
test-smells-storm,/storm-client/src/jvm/org/apache/storm/utils/SimpleVersion.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/storm-client/test/jvm/org/apache/storm/utils/SimpleVersionTest.java,69,6,6,0,0,0,6,0,0,3,12,0,0,0,0,4,27
test-smells-streams,/streams-cli/src/main/java/org/apache/streams/cli/RdfFreemarkerCli.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/streams-cli/src/test/java/org/apache/streams/cli/test/TestRdfFreemarkerCli.java,49,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
test-smells-streams,/streams-pojo/src/main/java/org/apache/streams/data/util/RFC3339Utils.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/streams-pojo/src/test/java/org/apache/streams/pojo/test/RFC3339UtilsTest.java,248,19,56,0,1,0,1,1,0,3,0,0,0,0,1,6,63
test-smells-tajo,/tajo-core/src/main/java/org/apache/tajo/engine/planner/physical/ExternalSortExec.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/tajo-core-tests/src/test/java/org/apache/tajo/engine/planner/physical/TestExternalSortExec.java,255,19,1,4,0,1,1,0,3,0,2,0,0,0,1,7,13
test-smells-tajo,/tajo-core/src/main/java/org/apache/tajo/parser/sql/SQLAnalyzer.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/tajo-core-tests/src/test/java/org/apache/tajo/parser/sql/TestSQLAnalyzer.java,245,11,0,5,1,1,0,6,0,0,0,0,0,0,0,4,13
test-smells-tapestry-5,/tapestry-core/src/main/java/org/apache/tapestry5/VersionUtils.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/tapestry-core/src/test/java/org/apache/tapestry5/root/VersionUtilsTest.java,26,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
test-smells-tapestry-5,/tapestry-core/src/main/java/org/apache/tapestry5/internal/TapestryInternalUtils.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/tapestry-core/src/test/java/org/apache/tapestry5/internal/TapestryInternalUtilsTest.java,460,35,45,0,0,0,0,1,0,8,10,0,0,0,0,4,64
test-smells-tapestry-5,/tapestry-core/src/main/java/org/apache/tapestry5/internal/services/RequestSecurityManagerImpl.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/tapestry-core/src/test/java/org/apache/tapestry5/internal/services/RequestSecurityManagerImplTest.java,178,10,0,0,0,0,5,0,0,3,0,0,0,0,0,2,8
test-smells-team-explorer-everywhere,/source/com.microsoft.tfs.client.clc/src/com/microsoft/tfs/client/clc/CLCHTTPClientFactory.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,0,/source/com.microsoft.tfs.client.clc/tests/com/microsoft/tfs/client/clc/CLCHTTPClientFactoryTest.java,119,2,54,0,0,2,0,0,0,0,0,0,0,0,2,3,58
test-smells-team-explorer-everywhere,/source/com.microsoft.tfs.jni/src/com/microsoft/tfs/jni/internal/ntlm/NativeNTLM.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/source/com.microsoft.tfs.jni/tests/com/microsoft/tfs/jni/internal/ntlm/NativeNTLMTest.java,89,6,0,4,2,0,2,0,0,3,3,0,0,0,0,5,14
test-smells-tez,/tez-dag/src/main/java/org/apache/tez/dag/app/dag/RootInputInitializerManager.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/tez-dag/src/test/java/org/apache/tez/dag/app/dag/TestRootInputInitializerManager.java,272,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
