sample_id,smell,granularidade,code_name,path,start_line,end_line,mlcq_repo,github_repo,repo_status,commit_hash,is_industry_relevant,n_reviews,n_revisores,severidades,n_positivos,n_major_ou_mais,n_reviews_crosscheck,sev_max,sev_media,sev_mediana,pos_any,pos_maioria,pos_unanime,pos_any_major,foi_crosscheck,estrato
8309635,long method,function,org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.ReorgUtils.setMinus IJavaElement[]|IJavaElement[],/org.eclipse.jdt.ls.core/src/org/eclipse/jdt/ls/core/internal/corext/refactoring/reorg/ReorgUtils.java,313,318,eclipse/eclipse.jdt.ls,test-smells-eclipse.jdt.ls,HASH_OK,f8a427e0b6a9a91615f537209be052c31d38280e,0.5,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8311552,blob,class,org.eclipse.jdt.ls.core.internal.corext.refactoring.changes.MovePackageChange,/org.eclipse.jdt.ls.core/src/org/eclipse/jdt/ls/core/internal/corext/refactoring/changes/MovePackageChange.java,25,43,eclipse/eclipse.jdt.ls,test-smells-eclipse.jdt.ls,HASH_OK,f8a427e0b6a9a91615f537209be052c31d38280e,0.5,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8312832,blob,class,org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.CreateCopyOfCompilationUnitChange,/org.eclipse.jdt.ls.core/src/org/eclipse/jdt/ls/core/internal/corext/refactoring/reorg/CreateCopyOfCompilationUnitChange.java,53,215,eclipse/eclipse.jdt.ls,test-smells-eclipse.jdt.ls,HASH_OK,f8a427e0b6a9a91615f537209be052c31d38280e,0.5,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8314569,blob,class,org.eclipse.jdt.ls.core.internal.corext.refactoring.tagging.ISimilarDeclarationUpdating,/org.eclipse.jdt.ls.core/src/org/eclipse/jdt/ls/core/internal/corext/refactoring/tagging/ISimilarDeclarationUpdating.java,20,67,eclipse/eclipse.jdt.ls,test-smells-eclipse.jdt.ls,HASH_OK,f8a427e0b6a9a91615f537209be052c31d38280e,0.5,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8314886,feature envy,function,org.eclipse.jdt.ls.core.internal.corext.refactoring.reorg.ReorgPolicyFactory.FilesFoldersAndCusReorgPolicy#isChildOfOrEqualToAnyFolder IResource,/org.eclipse.jdt.ls.core/src/org/eclipse/jdt/ls/core/internal/corext/refactoring/reorg/ReorgPolicyFactory.java,1181,1189,eclipse/eclipse.jdt.ls,test-smells-eclipse.jdt.ls,HASH_OK,f8a427e0b6a9a91615f537209be052c31d38280e,0.5,6,3,minor|none|none|none|none|none,1,0,4,1,0.1667,0.0,1,0,0,0,1,disputado
8316315,data class,class,com.microsoft.alm.plugin.idea.git.ui.pullrequest.VcsPullRequestsController,/plugin.idea/src/com/microsoft/alm/plugin/idea/git/ui/pullrequest/VcsPullRequestsController.java,17,37,Microsoft/azure-devops-intellij,test-smells-azure-devops-intellij,NOME_HASH_DIVERGE,d18eccf7a391fd5f2591bfed2458c28e907435da,0,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8322298,long method,function,org.aspectj.ajdt.internal.core.builder.AjBuildConfig#setProceedOnError boolean,/org.aspectj.ajdt.core/src/main/java/org/aspectj/ajdt/internal/core/builder/AjBuildConfig.java,783,785,eclipse/org.aspectj,test-smells-aspectj,HASH_OK,370f291c359cd159c5f3f0abd6e9e53e81234a07,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8326667,long method,function,org.aspectj.weaver.internal.tools.PointcutExpressionImpl.HasPossibleDynamicContentVisitor#visit AnnotationPointcut|Object,/org.aspectj.matcher/src/main/java/org/aspectj/weaver/internal/tools/PointcutExpressionImpl.java,358,362,eclipse/org.aspectj,test-smells-aspectj,HASH_OK,370f291c359cd159c5f3f0abd6e9e53e81234a07,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8328444,feature envy,function,out.C17#m54 C17,/tests/incrementalPerformance/Proj64/base/src/out/C17.java,720,731,eclipse/org.aspectj,test-smells-aspectj,HASH_OK,370f291c359cd159c5f3f0abd6e9e53e81234a07,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8330187,long method,function,org.aspectj.util.LangUtil.is14VMOrGreater,/util/src/main/java/org/aspectj/util/LangUtil.java,132,134,eclipse/org.aspectj,test-smells-aspectj,HASH_OK,370f291c359cd159c5f3f0abd6e9e53e81234a07,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8331771,long method,function,D.m,/tests/bugs1611/pr336880/Second.java,4,9,eclipse/org.aspectj,test-smells-aspectj,HASH_OK,370f291c359cd159c5f3f0abd6e9e53e81234a07,1,6,3,critical|critical|none|none|none|none,2,2,4,3,1.0,0.0,1,0,0,1,1,disputado
8332252,long method,function,out.C0#m64 C0,/tests/incrementalPerformance/Proj64/inc1/src/out/C0.java,850,861,eclipse/org.aspectj,test-smells-aspectj,HASH_OK,370f291c359cd159c5f3f0abd6e9e53e81234a07,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8332859,long method,function,org.aspectj.tools.ajbrowser.ui.BasicEditor#showSourceLine ISourceLocation|boolean,/ajbrowser/src/main/java/org/aspectj/tools/ajbrowser/ui/BasicEditor.java,76,82,eclipse/org.aspectj,test-smells-aspectj,HASH_OK,370f291c359cd159c5f3f0abd6e9e53e81234a07,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8333175,long method,function,org.aspectj.weaver.bcel.BcelPerClauseAspectAdder#doAggressiveInner LazyClassGen,/weaver/src/main/java/org/aspectj/weaver/bcel/BcelPerClauseAspectAdder.java,71,89,eclipse/org.aspectj,test-smells-aspectj,HASH_OK,370f291c359cd159c5f3f0abd6e9e53e81234a07,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8333384,long method,function,org.aspectj.util.LangUtil.ProcessController#start,/util/src/main/java/org/aspectj/util/LangUtil.java,1300,1348,eclipse/org.aspectj,test-smells-aspectj,HASH_OK,370f291c359cd159c5f3f0abd6e9e53e81234a07,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8333510,data class,class,org.aspectj.apache.bcel.classfile.Module.Uses,/bcel-builder/src/main/java/org/aspectj/apache/bcel/classfile/Module.java,335,355,eclipse/org.aspectj,test-smells-aspectj,HASH_OK,370f291c359cd159c5f3f0abd6e9e53e81234a07,1,6,3,major|minor|minor|none|none|none,3,1,2,2,0.6667,0.5,1,0,0,1,1,disputado
8334098,long method,function,out.C22#m39 C22,/tests/incrementalPerformance/Proj64/base/src/out/C22.java,525,536,eclipse/org.aspectj,test-smells-aspectj,HASH_OK,370f291c359cd159c5f3f0abd6e9e53e81234a07,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8334291,blob,class,org.aspectj.apache.bcel.classfile.AttributeUtils,/bcel-builder/src/main/java/org/aspectj/apache/bcel/classfile/AttributeUtils.java,9,99,eclipse/org.aspectj,test-smells-aspectj,HASH_OK,370f291c359cd159c5f3f0abd6e9e53e81234a07,1,8,4,major|major|none|none|none|none|none|none,2,2,6,2,0.5,0.0,1,0,0,1,1,disputado
8334400,long method,function,main.Main.main String[],/tests/incrementalju/initialTests/sourceAdded/src/main/Main.java,5,6,eclipse/org.aspectj,test-smells-aspectj,HASH_OK,370f291c359cd159c5f3f0abd6e9e53e81234a07,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8334605,long method,function,out.C7#m1 C7,/tests/incrementalPerformance/Proj64/base/src/out/C7.java,31,42,eclipse/org.aspectj,test-smells-aspectj,HASH_OK,370f291c359cd159c5f3f0abd6e9e53e81234a07,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8334754,feature envy,function,org.aspectj.weaver.patterns.ThrowsPattern#equals Object,/org.aspectj.matcher/src/main/java/org/aspectj/weaver/patterns/ThrowsPattern.java,56,63,eclipse/org.aspectj,test-smells-aspectj,HASH_OK,370f291c359cd159c5f3f0abd6e9e53e81234a07,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8335195,data class,class,Foo.Mumble,/asm/testdata/simple-coverage/Foo.java,3,9,eclipse/org.aspectj,test-smells-aspectj,HASH_OK,370f291c359cd159c5f3f0abd6e9e53e81234a07,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8341412,blob,class,p1.subp1.SubC1,/tests/pureJava/p1/subp1/SubC1.java,3,5,eclipse/org.aspectj,test-smells-aspectj,HASH_OK,370f291c359cd159c5f3f0abd6e9e53e81234a07,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8346160,feature envy,function,org.aspectj.weaver.patterns.AnyWithAnnotationTypePattern.read VersionedDataInputStream|ISourceContext,/org.aspectj.matcher/src/main/java/org/aspectj/weaver/patterns/AnyWithAnnotationTypePattern.java,100,105,eclipse/org.aspectj,test-smells-aspectj,HASH_OK,370f291c359cd159c5f3f0abd6e9e53e81234a07,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8346167,data class,class,org.aspectj.org.eclipse.jdt.core.dom.IdentifierTypePattern,/org.aspectj.ajdt.core/src/main/java/org/aspectj/org/eclipse/jdt/core/dom/IdentifierTypePattern.java,12,82,eclipse/org.aspectj,test-smells-aspectj,HASH_OK,370f291c359cd159c5f3f0abd6e9e53e81234a07,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8347642,data class,class,com.nwalsh.xalan.Callout,/lib/docbook/docbook-xsl/extensions/xalan2/com/nwalsh/xalan/Callout.java,33,142,eclipse/org.aspectj,test-smells-aspectj,HASH_OK,370f291c359cd159c5f3f0abd6e9e53e81234a07,1,6,3,major|major|minor|none|none|none,3,2,4,2,0.8333,0.5,1,0,0,1,1,disputado
8348686,long method,function,org.aspectj.apache.bcel.util.ClassPath.getPathComponents String|ArrayList<String>,/bcel-builder/src/main/java/org/aspectj/apache/bcel/util/ClassPath.java,170,182,eclipse/org.aspectj,test-smells-aspectj,HASH_OK,370f291c359cd159c5f3f0abd6e9e53e81234a07,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8348990,long method,function,org.aspectj.weaver.bcel.AtAjAttributes.handleAspectAnnotation RuntimeAnnos|AjAttributeStruct,/weaver/src/main/java/org/aspectj/weaver/bcel/AtAjAttributes.java,526,584,eclipse/org.aspectj,test-smells-aspectj,HASH_OK,370f291c359cd159c5f3f0abd6e9e53e81234a07,1,4,2,major|major|none|none,2,2,2,2,1.0,1.0,1,0,0,1,1,disputado
8350294,long method,function,Ajdoc14Source#doAssert,/taskdefs/testdata/Ajdoc14Source.java,10,12,eclipse/org.aspectj,test-smells-aspectj,HASH_OK,370f291c359cd159c5f3f0abd6e9e53e81234a07,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8350391,long method,function,org.aspectj.weaver.patterns.ThisOrTargetPointcut#postRead ResolvedType,/org.aspectj.matcher/src/main/java/org/aspectj/weaver/patterns/ThisOrTargetPointcut.java,155,158,eclipse/org.aspectj,test-smells-aspectj,HASH_OK,370f291c359cd159c5f3f0abd6e9e53e81234a07,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8352018,long method,function,out.C36#m63 C36,/tests/incrementalPerformance/Proj64/base/src/out/C36.java,837,848,eclipse/org.aspectj,test-smells-aspectj,HASH_OK,370f291c359cd159c5f3f0abd6e9e53e81234a07,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8382642,long method,function,org.apache.camel.maven.RunMojo#addRelevantPluginDependenciesToClasspath Set<URL>,/tooling/maven/camel-maven-plugin/src/main/java/org/apache/camel/maven/RunMojo.java,734,761,apache/camel,test-smells-camel,HASH_OK,8a85a70643c4d6eec2d3abddeea44ecb06c2f486,1,4,2,minor|minor|none|none,2,0,2,1,0.5,0.5,1,0,0,0,1,disputado
8387546,data class,class,org.apache.camel.dataformat.beanio.BeanIOIterator,/components/camel-beanio/src/main/java/org/apache/camel/dataformat/beanio/BeanIOIterator.java,25,81,apache/camel,test-smells-camel,HASH_OK,8a85a70643c4d6eec2d3abddeea44ecb06c2f486,1,6,3,minor|none|none|none|none|none,1,0,4,1,0.1667,0.0,1,0,0,0,1,disputado
8387845,data class,class,org.apache.camel.support.dump.MessageDump.Header,/core/camel-base/src/main/java/org/apache/camel/support/dump/MessageDump.java,41,77,apache/camel,test-smells-camel,HASH_OK,8a85a70643c4d6eec2d3abddeea44ecb06c2f486,1,4,2,major|major|none|none,2,2,2,2,1.0,1.0,1,0,0,1,1,disputado
8389037,feature envy,function,"org.apache.camel.component.disruptor.DisruptorComponent#createEndpoint String|String|Map<String, Object>",/components/camel-disruptor/src/main/java/org/apache/camel/component/disruptor/DisruptorComponent.java,64,108,apache/camel,test-smells-camel,HASH_OK,8a85a70643c4d6eec2d3abddeea44ecb06c2f486,1,8,4,major|minor|minor|minor|minor|minor|minor|none,7,1,6,2,1.0,1.0,1,1,0,1,1,positivo_confiavel
8395860,blob,class,org.apache.camel.component.aws.ddbstream.DdbStreamComponent,/components/camel-aws-ddb/src/main/java/org/apache/camel/component/aws/ddbstream/DdbStreamComponent.java,28,122,apache/camel,test-smells-camel,HASH_OK,8a85a70643c4d6eec2d3abddeea44ecb06c2f486,1,4,2,minor|minor|none|none,2,0,2,1,0.5,0.5,1,0,0,0,1,disputado
8397966,blob,class,org.apache.camel.support.management.NotificationSenderAdapter,/core/camel-support/src/main/java/org/apache/camel/support/management/NotificationSenderAdapter.java,27,42,apache/camel,test-smells-camel,HASH_OK,8a85a70643c4d6eec2d3abddeea44ecb06c2f486,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8400746,data class,class,org.apache.camel.component.slack.helper.SlackMessage.Attachment,/components/camel-slack/src/main/java/org/apache/camel/component/slack/helper/SlackMessage.java,78,241,apache/camel,test-smells-camel,HASH_OK,8a85a70643c4d6eec2d3abddeea44ecb06c2f486,1,6,3,critical|major|major|minor|none|none,4,3,4,3,1.3333,1.5,1,1,0,1,1,positivo_confiavel
8401179,data class,class,org.apache.camel.component.infinispan.embedded.InfinispanAsyncLocalEventListener,/components/camel-infinispan/src/main/java/org/apache/camel/component/infinispan/embedded/InfinispanAsyncLocalEventListener.java,24,29,apache/camel,test-smells-camel,HASH_OK,8a85a70643c4d6eec2d3abddeea44ecb06c2f486,1,6,3,major|none|none|none|none|none,1,1,4,2,0.3333,0.0,1,0,0,1,1,disputado
8402603,long method,function,org.apache.camel.component.file.remote.SftpOperations#tryConfigureBulkRequests,/components/camel-ftp/src/main/java/org/apache/camel/component/file/remote/SftpOperations.java,183,191,apache/camel,test-smells-camel,HASH_OK,8a85a70643c4d6eec2d3abddeea44ecb06c2f486,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8403578,data class,class,org.apache.camel.component.wordpress.api.model.User,/components/camel-wordpress/src/main/java/org/apache/camel/component/wordpress/api/model/User.java,29,213,apache/camel,test-smells-camel,HASH_OK,8a85a70643c4d6eec2d3abddeea44ecb06c2f486,1,6,3,critical|major|major|minor|none|none,4,3,4,3,1.3333,1.5,1,1,0,1,1,positivo_confiavel
8404033,long method,function,org.apache.camel.dataformat.barcode.springboot.BarcodeDataFormatConfiguration#setHeight Integer,/platforms/spring-boot/components-starter/camel-barcode-starter/src/main/java/org/apache/camel/dataformat/barcode/springboot/BarcodeDataFormatConfiguration.java,76,78,apache/camel,test-smells-camel,HASH_OK,8a85a70643c4d6eec2d3abddeea44ecb06c2f486,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8406115,blob,class,org.apache.camel.component.mongodb.gridfs.springboot.GridFsComponentAutoConfiguration,/platforms/spring-boot/components-starter/camel-mongodb-gridfs-starter/src/main/java/org/apache/camel/component/mongodb/gridfs/springboot/GridFsComponentAutoConfiguration.java,51,128,apache/camel,test-smells-camel,HASH_OK,8a85a70643c4d6eec2d3abddeea44ecb06c2f486,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8408651,blob,class,org.apache.camel.component.sql.stored.template.generated.TokenMgrError,/components/camel-sql/src/main/java/org/apache/camel/component/sql/stored/template/generated/TokenMgrError.java,22,162,apache/camel,test-smells-camel,HASH_OK,8a85a70643c4d6eec2d3abddeea44ecb06c2f486,1,6,3,minor|minor|none|none|none|none,2,0,4,1,0.3333,0.0,1,0,0,0,1,disputado
8409842,long method,function,org.apache.camel.processor.aggregate.DefaultAggregateController#forceCompletionOfGroup String,/core/camel-core/src/main/java/org/apache/camel/processor/aggregate/DefaultAggregateController.java,34,40,apache/camel,test-smells-camel,HASH_OK,8a85a70643c4d6eec2d3abddeea44ecb06c2f486,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8410032,data class,class,org.apache.camel.model.cloud.springboot.DnsServiceCallServiceDiscoveryConfigurationProperties,/platforms/spring-boot/components-starter/camel-core-starter/src/main/java/org/apache/camel/model/cloud/springboot/DnsServiceCallServiceDiscoveryConfigurationProperties.java,24,50,apache/camel,test-smells-camel,HASH_OK,8a85a70643c4d6eec2d3abddeea44ecb06c2f486,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8411640,data class,class,org.apache.camel.example.pojo_messaging.SendFileRecordsToQueueBean,/examples/camel-example-pojo-messaging/src/main/java/org/apache/camel/example/pojo_messaging/SendFileRecordsToQueueBean.java,27,39,apache/camel,test-smells-camel,HASH_OK,8a85a70643c4d6eec2d3abddeea44ecb06c2f486,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8412377,data class,class,org.apache.camel.dataformat.xstream.XStreamDataFormat,/components/camel-xstream/src/main/java/org/apache/camel/dataformat/xstream/XStreamDataFormat.java,42,129,apache/camel,test-smells-camel,HASH_OK,8a85a70643c4d6eec2d3abddeea44ecb06c2f486,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8413074,long method,function,org.apache.camel.component.salesforce.api.utils.QueryHelper.filteredFieldNamesOf AbstractDescribedSObjectBase|Predicate<SObjectField>,/components/camel-salesforce/camel-salesforce-component/src/main/java/org/apache/camel/component/salesforce/api/utils/QueryHelper.java,46,60,apache/camel,test-smells-camel,HASH_OK,8a85a70643c4d6eec2d3abddeea44ecb06c2f486,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8416563,blob,class,org.apache.camel.component.elsql.springboot.ElsqlComponentAutoConfiguration,/platforms/spring-boot/components-starter/camel-elsql-starter/src/main/java/org/apache/camel/component/elsql/springboot/ElsqlComponentAutoConfiguration.java,51,128,apache/camel,test-smells-camel,HASH_OK,8a85a70643c4d6eec2d3abddeea44ecb06c2f486,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8417770,long method,function,org.apache.camel.component.service.springboot.ServiceComponentConfiguration#setServiceSelector String,/platforms/spring-boot/components-starter/camel-service-starter/src/main/java/org/apache/camel/component/service/springboot/ServiceComponentConfiguration.java,69,71,apache/camel,test-smells-camel,HASH_OK,8a85a70643c4d6eec2d3abddeea44ecb06c2f486,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8417826,blob,class,org.apache.camel.component.xmpp.XmppEndpoint,/components/camel-xmpp/src/main/java/org/apache/camel/component/xmpp/XmppEndpoint.java,58,496,apache/camel,test-smells-camel,HASH_OK,8a85a70643c4d6eec2d3abddeea44ecb06c2f486,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8418051,blob,class,org.apache.camel.component.aws.ddbstream.StringSequenceNumberConverter,/components/camel-aws-ddb/src/main/java/org/apache/camel/component/aws/ddbstream/StringSequenceNumberConverter.java,22,32,apache/camel,test-smells-camel,HASH_OK,8a85a70643c4d6eec2d3abddeea44ecb06c2f486,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8418552,long method,function,org.apache.camel.component.aws.swf.CamelWorkflowDefinitionFactoryFactory#getWorkflowDefinitionFactory WorkflowType,/components/camel-aws-swf/src/main/java/org/apache/camel/component/aws/swf/CamelWorkflowDefinitionFactoryFactory.java,37,44,apache/camel,test-smells-camel,HASH_OK,8a85a70643c4d6eec2d3abddeea44ecb06c2f486,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8419610,feature envy,function,org.apache.camel.component.cxf.WSDLServiceFactoryBean#buildServiceFromWSDL String,/components/camel-cxf/src/main/java/org/apache/camel/component/cxf/WSDLServiceFactoryBean.java,99,102,apache/camel,test-smells-camel,HASH_OK,8a85a70643c4d6eec2d3abddeea44ecb06c2f486,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8420313,long method,function,org.apache.camel.component.xchange.XChange#getNonceFactory,/components/camel-xchange/src/main/java/org/apache/camel/component/xchange/XChange.java,54,56,apache/camel,test-smells-camel,HASH_OK,8a85a70643c4d6eec2d3abddeea44ecb06c2f486,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8421755,feature envy,function,org.apache.camel.impl.cloud.DefaultServiceDefinition.DefaultServiceDefinition String|String|String|int,/core/camel-core/src/main/java/org/apache/camel/impl/cloud/DefaultServiceDefinition.java,45,47,apache/camel,test-smells-camel,HASH_OK,8a85a70643c4d6eec2d3abddeea44ecb06c2f486,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8422970,feature envy,function,org.apache.camel.component.aws.sqs.SqsConfiguration#getConcurrentConsumers,/components/camel-aws-sqs/src/main/java/org/apache/camel/component/aws/sqs/SqsConfiguration.java,362,364,apache/camel,test-smells-camel,HASH_OK,8a85a70643c4d6eec2d3abddeea44ecb06c2f486,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8423597,data class,class,org.apache.camel.component.yammer.model.Realtime,/components/camel-yammer/src/main/java/org/apache/camel/component/yammer/model/Realtime.java,22,60,apache/camel,test-smells-camel,HASH_OK,8a85a70643c4d6eec2d3abddeea44ecb06c2f486,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8423791,feature envy,function,org.apache.camel.maven.packaging.model.ComponentModel#setLabel String,/tooling/maven/camel-package-maven-plugin/src/main/java/org/apache/camel/maven/packaging/model/ComponentModel.java,123,125,apache/camel,test-smells-camel,HASH_OK,8a85a70643c4d6eec2d3abddeea44ecb06c2f486,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
